Offer,Description,Coupon Code,Image,Link,Eligible Credit Cards,Eligible Debit Cards,Net Banking,UPI,Non-Payments-Offers
YESTREAT,"Flat Rs.500 OFF on YES BANK Credit Cards. Offer valid once per card during the calendar month; Offer applicable only on final billable amount net of other discounts (excluding tips); Restaurants applicable under this program can be found on Zomato & District app and are subject to change from time to time; Offer is valid on all days; Other T&Cs may apply.	",YESTREAT,,,Yes Prosperity Cashback Plus Credit Card,,,,
YESTREAT,"Flat Rs.500 OFF on YES BANK Credit Cards. Offer valid once per card during the calendar month; Offer applicable only on final billable amount net of other discounts (excluding tips); Restaurants applicable under this program can be found on Zomato & District app and are subject to change from time to time; Offer is valid on all days; Other T&Cs may apply.	",YESTREAT,,,Yes Prosperity Edge Credit Card,,,,
YESTREAT,"Flat Rs.500 OFF on YES BANK Credit Cards. Offer valid once per card during the calendar month; Offer applicable only on final billable amount net of other discounts (excluding tips); Restaurants applicable under this program can be found on Zomato & District app and are subject to change from time to time; Offer is valid on all days; Other T&Cs may apply.	",YESTREAT,,,Yes Prosperity Reward Credit Card,,,,
YESTREAT,"Flat Rs.500 OFF on YES BANK Credit Cards. Offer valid once per card during the calendar month; Offer applicable only on final billable amount net of other discounts (excluding tips); Restaurants applicable under this program can be found on Zomato & District app and are subject to change from time to time; Offer is valid on all days; Other T&Cs may apply.	",YESTREAT,,,Yes Prosperity Reward Plus Credit Card,,,,
YESTREAT,"Flat Rs.500 OFF on YES BANK Credit Cards. Offer valid once per card during the calendar month; Offer applicable only on final billable amount net of other discounts (excluding tips); Restaurants applicable under this program can be found on Zomato & District app and are subject to change from time to time; Offer is valid on all days; Other T&Cs may apply.	",YESTREAT,,,Yes Reserv Credit Card,,,,
IDFCPRIVATE,Get 20% OFF up to Rs.1000 using IDFC Private Debit Cards. Offer applicable on IDFC Private Debit Cards . Offer valid four times per user during the offer period . Offer applicable only on final billable amount net of other discounts (excluding tips) . Restaurants applicable under this program can be found on the app & are subject to change from time to time . Other T&Cs may apply,IDFCPRIVATE,,,,IDFC First Private Debit Card,,,
DININGIDBI,Get 20% OFF up to Rs.1000 using IDBI Bank Credit Cards. Offer valid once per customer during the calendar month . Offer applicable only on final billable amount net of other discounts (excluding tips) . Restaurants applicable under this program can be found on the app & are subject to change from time to time . Offer valid on all days . Other T&Cs may apply,DININGIDBI,,,IDBI Aspire Platinum,,,,
DININGIDBI,Get 20% OFF up to Rs.1000 using IDBI Bank Credit Cards. Offer valid once per customer during the calendar month . Offer applicable only on final billable amount net of other discounts (excluding tips) . Restaurants applicable under this program can be found on the app & are subject to change from time to time . Offer valid on all days . Other T&Cs may apply,DININGIDBI,,,IDBI Royale Signature Credit Card,,,,
DININGIDBI,Get 20% OFF up to Rs.1000 using IDBI Bank Credit Cards. Offer valid once per customer during the calendar month . Offer applicable only on final billable amount net of other discounts (excluding tips) . Restaurants applicable under this program can be found on the app & are subject to change from time to time . Offer valid on all days . Other T&Cs may apply,DININGIDBI,,,IDBI Imperium Platinum,,,,
DININGIDBI,Get 20% OFF up to Rs.1000 using IDBI Bank Credit Cards. Offer valid once per customer during the calendar month . Offer applicable only on final billable amount net of other discounts (excluding tips) . Restaurants applicable under this program can be found on the app & are subject to change from time to time . Offer valid on all days . Other T&Cs may apply,DININGIDBI,,,IDBI Aspire Platinum,,,,
RBLDINING,"Flat Rs.300 OFF using RBL Bank Credit Cards. Offer valid once per card during the offer period . Offer applicable only on final billable amount net of other discounts (excluding tips) . Offer valid on Friday, Saturday & Sunday . Restaurants applicable under this program can be found on the app & are subject to change from time to time . Other T&Cs may apply . Valid on final payable amount of Rs.3500 or more",RBLDINING,,,RBL Bank VCard,,,,
RBLDINING,"Flat Rs.300 OFF using RBL Bank Credit Cards. Offer valid once per card during the offer period . Offer applicable only on final billable amount net of other discounts (excluding tips) . Offer valid on Friday, Saturday & Sunday . Restaurants applicable under this program can be found on the app & are subject to change from time to time . Other T&Cs may apply . Valid on final payable amount of Rs.3500 or more",RBLDINING,,,RBL Bank Cookie Credit Card,,,,
RBLDINING,"Flat Rs.300 OFF using RBL Bank Credit Cards. Offer valid once per card during the offer period . Offer applicable only on final billable amount net of other discounts (excluding tips) . Offer valid on Friday, Saturday & Sunday . Restaurants applicable under this program can be found on the app & are subject to change from time to time . Other T&Cs may apply . Valid on final payable amount of Rs.3500 or more",RBLDINING,,,RBL Bank Shoprite Credit Card,,,,
RBLDINING,"Flat Rs.300 OFF using RBL Bank Credit Cards. Offer valid once per card during the offer period . Offer applicable only on final billable amount net of other discounts (excluding tips) . Offer valid on Friday, Saturday & Sunday . Restaurants applicable under this program can be found on the app & are subject to change from time to time . Other T&Cs may apply . Valid on final payable amount of Rs.3500 or more",RBLDINING,,,RBL Platinum Maxima Plus Card,,,,
RBLDINING,"Flat Rs.300 OFF using RBL Bank Credit Cards. Offer valid once per card during the offer period . Offer applicable only on final billable amount net of other discounts (excluding tips) . Offer valid on Friday, Saturday & Sunday . Restaurants applicable under this program can be found on the app & are subject to change from time to time . Other T&Cs may apply . Valid on final payable amount of Rs.3500 or more",RBLDINING,,,RBL Bank MoneyTap Black Card,,,,
RBLDINING,"Flat Rs.300 OFF using RBL Bank Credit Cards. Offer valid once per card during the offer period . Offer applicable only on final billable amount net of other discounts (excluding tips) . Offer valid on Friday, Saturday & Sunday . Restaurants applicable under this program can be found on the app & are subject to change from time to time . Other T&Cs may apply . Valid on final payable amount of Rs.3500 or more",RBLDINING,,,RBL Bank Platinum Maxima Credit Card,,,,
RBLDINING,"Flat Rs.300 OFF using RBL Bank Credit Cards. Offer valid once per card during the offer period . Offer applicable only on final billable amount net of other discounts (excluding tips) . Offer valid on Friday, Saturday & Sunday . Restaurants applicable under this program can be found on the app & are subject to change from time to time . Other T&Cs may apply . Valid on final payable amount of Rs.3500 or more",RBLDINING,,,RBL Bank Movies and More Credit Card,,,,
RBLDINING,"Flat Rs.300 OFF using RBL Bank Credit Cards. Offer valid once per card during the offer period . Offer applicable only on final billable amount net of other discounts (excluding tips) . Offer valid on Friday, Saturday & Sunday . Restaurants applicable under this program can be found on the app & are subject to change from time to time . Other T&Cs may apply . Valid on final payable amount of Rs.3500 or more",RBLDINING,,,RBL Bank Paisabazaar Duet Plus Card,,,,
RBLDINING,"Flat Rs.300 OFF using RBL Bank Credit Cards. Offer valid once per card during the offer period . Offer applicable only on final billable amount net of other discounts (excluding tips) . Offer valid on Friday, Saturday & Sunday . Restaurants applicable under this program can be found on the app & are subject to change from time to time . Other T&Cs may apply . Valid on final payable amount of Rs.3500 or more",RBLDINING,,,RBL Bank Bankbazaar Savemax Pro Credit Card,,,,
RBLDINING,"Flat Rs.300 OFF using RBL Bank Credit Cards. Offer valid once per card during the offer period . Offer applicable only on final billable amount net of other discounts (excluding tips) . Offer valid on Friday, Saturday & Sunday . Restaurants applicable under this program can be found on the app & are subject to change from time to time . Other T&Cs may apply . Valid on final payable amount of Rs.3500 or more",RBLDINING,,,RBL Bank Bankbazaar Savemax Credit Card,,,,
RBLDINING,"Flat Rs.300 OFF using RBL Bank Credit Cards. Offer valid once per card during the offer period . Offer applicable only on final billable amount net of other discounts (excluding tips) . Offer valid on Friday, Saturday & Sunday . Restaurants applicable under this program can be found on the app & are subject to change from time to time . Other T&Cs may apply . Valid on final payable amount of Rs.3500 or more",RBLDINING,,,RBL Bank iGlobe Credit Card,,,,
RBLDINING,"Flat Rs.300 OFF using RBL Bank Credit Cards. Offer valid once per card during the offer period . Offer applicable only on final billable amount net of other discounts (excluding tips) . Offer valid on Friday, Saturday & Sunday . Restaurants applicable under this program can be found on the app & are subject to change from time to time . Other T&Cs may apply . Valid on final payable amount of Rs.3500 or more",RBLDINING,,,RBL Bank Insignia Preferred Banking Card,,,,
RBLDINING,"Flat Rs.300 OFF using RBL Bank Credit Cards. Offer valid once per card during the offer period . Offer applicable only on final billable amount net of other discounts (excluding tips) . Offer valid on Friday, Saturday & Sunday . Restaurants applicable under this program can be found on the app & are subject to change from time to time . Other T&Cs may apply . Valid on final payable amount of Rs.3500 or more",RBLDINING,,,RBL Bank Play Credit Card,,,,
RBLDINING,"Flat Rs.300 OFF using RBL Bank Credit Cards. Offer valid once per card during the offer period . Offer applicable only on final billable amount net of other discounts (excluding tips) . Offer valid on Friday, Saturday & Sunday . Restaurants applicable under this program can be found on the app & are subject to change from time to time . Other T&Cs may apply . Valid on final payable amount of Rs.3500 or more",RBLDINING,,,RBL Bank World Safari Credit Card,,,,
RBLDINING,"Flat Rs.300 OFF using RBL Bank Credit Cards. Offer valid once per card during the offer period . Offer applicable only on final billable amount net of other discounts (excluding tips) . Offer valid on Friday, Saturday & Sunday . Restaurants applicable under this program can be found on the app & are subject to change from time to time . Other T&Cs may apply . Valid on final payable amount of Rs.3500 or more",RBLDINING,,,RBL Bank Platinum Delight Credit Card,,,,
RBLDINING,"Flat Rs.300 OFF using RBL Bank Credit Cards. Offer valid once per card during the offer period . Offer applicable only on final billable amount net of other discounts (excluding tips) . Offer valid on Friday, Saturday & Sunday . Restaurants applicable under this program can be found on the app & are subject to change from time to time . Other T&Cs may apply . Valid on final payable amount of Rs.3500 or more",RBLDINING,,,RBL Bank Monthly Treats Credit Card,,,,
RBLDINING,"Flat Rs.300 OFF using RBL Bank Credit Cards. Offer valid once per card during the offer period . Offer applicable only on final billable amount net of other discounts (excluding tips) . Offer valid on Friday, Saturday & Sunday . Restaurants applicable under this program can be found on the app & are subject to change from time to time . Other T&Cs may apply . Valid on final payable amount of Rs.3500 or more",RBLDINING,,,RBL Bank Lazy Pay Credit Card,,,,
RBLDINING,"Flat Rs.300 OFF using RBL Bank Credit Cards. Offer valid once per card during the offer period . Offer applicable only on final billable amount net of other discounts (excluding tips) . Offer valid on Friday, Saturday & Sunday . Restaurants applicable under this program can be found on the app & are subject to change from time to time . Other T&Cs may apply . Valid on final payable amount of Rs.3500 or more",RBLDINING,,,RBL Bank Icon Credit Card,,,,
RBLDINING,"Flat Rs.300 OFF using RBL Bank Credit Cards. Offer valid once per card during the offer period . Offer applicable only on final billable amount net of other discounts (excluding tips) . Offer valid on Friday, Saturday & Sunday . Restaurants applicable under this program can be found on the app & are subject to change from time to time . Other T&Cs may apply . Valid on final payable amount of Rs.3500 or more",RBLDINING,,,RBL Bank Paisabazaar Duet Card,,,,
RBLDINING,"Flat Rs.300 OFF using RBL Bank Credit Cards. Offer valid once per card during the offer period . Offer applicable only on final billable amount net of other discounts (excluding tips) . Offer valid on Friday, Saturday & Sunday . Restaurants applicable under this program can be found on the app & are subject to change from time to time . Other T&Cs may apply . Valid on final payable amount of Rs.3500 or more",RBLDINING,,,RBL Bank MoneyTap Credit Card,,,,
RBLDINING,"Flat Rs.300 OFF using RBL Bank Credit Cards. Offer valid once per card during the offer period . Offer applicable only on final billable amount net of other discounts (excluding tips) . Offer valid on Friday, Saturday & Sunday . Restaurants applicable under this program can be found on the app & are subject to change from time to time . Other T&Cs may apply . Valid on final payable amount of Rs.3500 or more",RBLDINING,,,RBL Bank Mocash Credit Card,,,,
RBLDINING,"Flat Rs.300 OFF using RBL Bank Credit Cards. Offer valid once per card during the offer period . Offer applicable only on final billable amount net of other discounts (excluding tips) . Offer valid on Friday, Saturday & Sunday . Restaurants applicable under this program can be found on the app & are subject to change from time to time . Other T&Cs may apply . Valid on final payable amount of Rs.3500 or more",RBLDINING,,,RBL Bank Platinum Classic Credit Card,,,,
RBLDINING,"Flat Rs.300 OFF using RBL Bank Credit Cards. Offer valid once per card during the offer period . Offer applicable only on final billable amount net of other discounts (excluding tips) . Offer valid on Friday, Saturday & Sunday . Restaurants applicable under this program can be found on the app & are subject to change from time to time . Other T&Cs may apply . Valid on final payable amount of Rs.3500 or more",RBLDINING,,,RBL Bank Platinum Advantage Credit Card,,,,
RBLDINING,"Flat Rs.300 OFF using RBL Bank Credit Cards. Offer valid once per card during the offer period . Offer applicable only on final billable amount net of other discounts (excluding tips) . Offer valid on Friday, Saturday & Sunday . Restaurants applicable under this program can be found on the app & are subject to change from time to time . Other T&Cs may apply . Valid on final payable amount of Rs.3500 or more",RBLDINING,,,RBL Bank Platinum Plus Visa Credit Card,,,,
RBLDINING,"Flat Rs.300 OFF using RBL Bank Credit Cards. Offer valid once per card during the offer period . Offer applicable only on final billable amount net of other discounts (excluding tips) . Offer valid on Friday, Saturday & Sunday . Restaurants applicable under this program can be found on the app & are subject to change from time to time . Other T&Cs may apply . Valid on final payable amount of Rs.3500 or more",RBLDINING,,,RBL Bank Platinum ValuePlus MasterCard Credit Card,,,,
RBLDINING,"Flat Rs.300 OFF using RBL Bank Credit Cards. Offer valid once per card during the offer period . Offer applicable only on final billable amount net of other discounts (excluding tips) . Offer valid on Friday, Saturday & Sunday . Restaurants applicable under this program can be found on the app & are subject to change from time to time . Other T&Cs may apply . Valid on final payable amount of Rs.3500 or more",RBLDINING,,,RBL Bank Novio RuPay Credit Card,,,,
RBLDINING,"Flat Rs.300 OFF using RBL Bank Credit Cards. Offer valid once per card during the offer period . Offer applicable only on final billable amount net of other discounts (excluding tips) . Offer valid on Friday, Saturday & Sunday . Restaurants applicable under this program can be found on the app & are subject to change from time to time . Other T&Cs may apply . Valid on final payable amount of Rs.3500 or more",RBLDINING,,,RBL Bank Platinum ValuePlus Credit Card,,,,
RBLDINING,"Flat Rs.300 OFF using RBL Bank Credit Cards. Offer valid once per card during the offer period . Offer applicable only on final billable amount net of other discounts (excluding tips) . Offer valid on Friday, Saturday & Sunday . Restaurants applicable under this program can be found on the app & are subject to change from time to time . Other T&Cs may apply . Valid on final payable amount of Rs.3500 or more",RBLDINING,,,RBL Bank Patanjali Vishisht RuPay Card,,,,
RBLDINING,"Flat Rs.300 OFF using RBL Bank Credit Cards. Offer valid once per card during the offer period . Offer applicable only on final billable amount net of other discounts (excluding tips) . Offer valid on Friday, Saturday & Sunday . Restaurants applicable under this program can be found on the app & are subject to change from time to time . Other T&Cs may apply . Valid on final payable amount of Rs.3500 or more",RBLDINING,,,RBL Bank Platinum Shopgain Visa Credit Card,,,,
RBLDINING,"Flat Rs.300 OFF using RBL Bank Credit Cards. Offer valid once per card during the offer period . Offer applicable only on final billable amount net of other discounts (excluding tips) . Offer valid on Friday, Saturday & Sunday . Restaurants applicable under this program can be found on the app & are subject to change from time to time . Other T&Cs may apply . Valid on final payable amount of Rs.3500 or more",RBLDINING,,,RBL Bank Platinum Bonus Credit Card,,,,
RBLDINING,"Flat Rs.300 OFF using RBL Bank Credit Cards. Offer valid once per card during the offer period . Offer applicable only on final billable amount net of other discounts (excluding tips) . Offer valid on Friday, Saturday & Sunday . Restaurants applicable under this program can be found on the app & are subject to change from time to time . Other T&Cs may apply . Valid on final payable amount of Rs.3500 or more",RBLDINING,,,RBL Bank Platinum ShopSmart MasterCard Credit Card,,,,
RBLDINING,"Flat Rs.300 OFF using RBL Bank Credit Cards. Offer valid once per card during the offer period . Offer applicable only on final billable amount net of other discounts (excluding tips) . Offer valid on Friday, Saturday & Sunday . Restaurants applicable under this program can be found on the app & are subject to change from time to time . Other T&Cs may apply . Valid on final payable amount of Rs.3500 or more",RBLDINING,,,RBL Bank Binge Credit Card,,,,
RBLDINING,"Flat Rs.300 OFF using RBL Bank Credit Cards. Offer valid once per card during the offer period . Offer applicable only on final billable amount net of other discounts (excluding tips) . Offer valid on Friday, Saturday & Sunday . Restaurants applicable under this program can be found on the app & are subject to change from time to time . Other T&Cs may apply . Valid on final payable amount of Rs.3500 or more",RBLDINING,,,TVS Credit RBL Bank Gold Mastercard Card,,,,
RBLDINING,"Flat Rs.300 OFF using RBL Bank Credit Cards. Offer valid once per card during the offer period . Offer applicable only on final billable amount net of other discounts (excluding tips) . Offer valid on Friday, Saturday & Sunday . Restaurants applicable under this program can be found on the app & are subject to change from time to time . Other T&Cs may apply . Valid on final payable amount of Rs.3500 or more",RBLDINING,,,IndianOil RBL Bank Credit Card,,,,
RBLDINING,"Flat Rs.300 OFF using RBL Bank Credit Cards. Offer valid once per card during the offer period . Offer applicable only on final billable amount net of other discounts (excluding tips) . Offer valid on Friday, Saturday & Sunday . Restaurants applicable under this program can be found on the app & are subject to change from time to time . Other T&Cs may apply . Valid on final payable amount of Rs.3500 or more",RBLDINING,,,RBL Bank MyFirst Credit Card,,,,
RBLDINING,"Flat Rs.300 OFF using RBL Bank Credit Cards. Offer valid once per card during the offer period . Offer applicable only on final billable amount net of other discounts (excluding tips) . Offer valid on Friday, Saturday & Sunday . Restaurants applicable under this program can be found on the app & are subject to change from time to time . Other T&Cs may apply . Valid on final payable amount of Rs.3500 or more",RBLDINING,,,RBL Bank Platinum ShopDaily Credit Card,,,,
RBLDINING,"Flat Rs.300 OFF using RBL Bank Credit Cards. Offer valid once per card during the offer period . Offer applicable only on final billable amount net of other discounts (excluding tips) . Offer valid on Friday, Saturday & Sunday . Restaurants applicable under this program can be found on the app & are subject to change from time to time . Other T&Cs may apply . Valid on final payable amount of Rs.3500 or more",RBLDINING,,,RBL Bank Platinum Shopgain  Credit Card,,,,
RBLDINING,"Flat Rs.300 OFF using RBL Bank Credit Cards. Offer valid once per card during the offer period . Offer applicable only on final billable amount net of other discounts (excluding tips) . Offer valid on Friday, Saturday & Sunday . Restaurants applicable under this program can be found on the app & are subject to change from time to time . Other T&Cs may apply . Valid on final payable amount of Rs.3500 or more",RBLDINING,,,RBL Bank Platinum Edge MasterCard,,,,
RBLDINING,"Flat Rs.300 OFF using RBL Bank Credit Cards. Offer valid once per card during the offer period . Offer applicable only on final billable amount net of other discounts (excluding tips) . Offer valid on Friday, Saturday & Sunday . Restaurants applicable under this program can be found on the app & are subject to change from time to time . Other T&Cs may apply . Valid on final payable amount of Rs.3500 or more",RBLDINING,,,RBL Bank MyFirst Mastercard Credit Card,,,,
RBLDINING,"Flat Rs.300 OFF using RBL Bank Credit Cards. Offer valid once per card during the offer period . Offer applicable only on final billable amount net of other discounts (excluding tips) . Offer valid on Friday, Saturday & Sunday . Restaurants applicable under this program can be found on the app & are subject to change from time to time . Other T&Cs may apply . Valid on final payable amount of Rs.3500 or more",RBLDINING,,,RBL Bank Platinum Choice Visa Credit Card,,,,
RBLDINING,"Flat Rs.300 OFF using RBL Bank Credit Cards. Offer valid once per card during the offer period . Offer applicable only on final billable amount net of other discounts (excluding tips) . Offer valid on Friday, Saturday & Sunday . Restaurants applicable under this program can be found on the app & are subject to change from time to time . Other T&Cs may apply . Valid on final payable amount of Rs.3500 or more",RBLDINING,,,RBL Bank EasySaver Visa Credit Card,,,,
RBLDINING,"Flat Rs.300 OFF using RBL Bank Credit Cards. Offer valid once per card during the offer period . Offer applicable only on final billable amount net of other discounts (excluding tips) . Offer valid on Friday, Saturday & Sunday . Restaurants applicable under this program can be found on the app & are subject to change from time to time . Other T&Cs may apply . Valid on final payable amount of Rs.3500 or more",RBLDINING,,,RBL Bank Play Credit Card,,,,
RBLDINING,"Flat Rs.300 OFF using RBL Bank Credit Cards. Offer valid once per card during the offer period . Offer applicable only on final billable amount net of other discounts (excluding tips) . Offer valid on Friday, Saturday & Sunday . Restaurants applicable under this program can be found on the app & are subject to change from time to time . Other T&Cs may apply . Valid on final payable amount of Rs.3500 or more",RBLDINING,,,IRCTC RBL Bank Credit Card,,,,
RBLDINING,"Flat Rs.300 OFF using RBL Bank Credit Cards. Offer valid once per card during the offer period . Offer applicable only on final billable amount net of other discounts (excluding tips) . Offer valid on Friday, Saturday & Sunday . Restaurants applicable under this program can be found on the app & are subject to change from time to time . Other T&Cs may apply . Valid on final payable amount of Rs.3500 or more",RBLDINING,,,TVS Credit RBL Bank Card,,,,
RBLDINING,"Flat Rs.300 OFF using RBL Bank Credit Cards. Offer valid once per card during the offer period . Offer applicable only on final billable amount net of other discounts (excluding tips) . Offer valid on Friday, Saturday & Sunday . Restaurants applicable under this program can be found on the app & are subject to change from time to time . Other T&Cs may apply . Valid on final payable amount of Rs.3500 or more",RBLDINING,,,RBL Bank SalarySe Up RuPay Credit Card,,,,
RBLDINING,"Flat Rs.300 OFF using RBL Bank Credit Cards. Offer valid once per card during the offer period . Offer applicable only on final billable amount net of other discounts (excluding tips) . Offer valid on Friday, Saturday & Sunday . Restaurants applicable under this program can be found on the app & are subject to change from time to time . Other T&Cs may apply . Valid on final payable amount of Rs.3500 or more",RBLDINING,,,RBL Bank EasySaver Credit Card,,,,
RBLDINING,"Flat Rs.300 OFF using RBL Bank Credit Cards. Offer valid once per card during the offer period . Offer applicable only on final billable amount net of other discounts (excluding tips) . Offer valid on Friday, Saturday & Sunday . Restaurants applicable under this program can be found on the app & are subject to change from time to time . Other T&Cs may apply . Valid on final payable amount of Rs.3500 or more",RBLDINING,,,RBL Bank Binge MasterCard Credit Card,,,,
